CDF 131,Provide appropriate models_ guidance_ and evaluation for student teachers.
CDF 131,Recognize and support developmental stages of student teachers.
CDF 131,Facilitate positive interactions between student teachers_ children_ parents_ and other staff.
CDF 131,Maintain a safe and developmentally appropriate environment for young children while
CDF 131,fostering growth of student teachers.
CDF 131,Apply ethical and professional standards in weighing the diverse needs of all parties in the
CDF 131,teaching-learning environment.
CDF 131,Recognize the importance of professional advocacy in the training of student teachers.
CDF 133,Utilize the Program Administration Scale to assess the quality of a child development program
CDF 133,and develop a strategic plan.
CDF 133,Recommend and facilitate appropriate quality improvement measures for child development
CDF 133,programs.
CDF 133,Create an annual budget using standard accounting procedures.
CDF 133,Apply ethical and professional standards in assessing the diverse needs of all parties in the
CDF 133,teaching-learning environment.
CDF 133,Create center polices regarding health and safety practices for both families and staff.
CDF 133,Use a variety of communication tools in marketing child development programs.
CDF 133,Use technological resources to operate a child development center more efficiently.
CDF 133,Utilize communication strategies to build partnerships with families.
CDF 133,Assess the quality of new staff orientation and ongoing staff development.
CHEM 1,Demonstrate basic experimental knowledge by employing standard lab techniques for data
CHEM 1,gathering_ judging the accuracy and reliability of data_ creating informative graphs_ and
CHEM 1,discussing the limitations of experimental designs.
CHEM 1,Demonstrate basic analytical skills by interpreting graphs and schematics and diagnosing
CHEM 1,realistic physical problems.
CHEM 1,Demonstrate conceptual understanding by being able to describe qualitatively the underlying
CHEM 1,causes of basic physical and chemical phenomena.
CHEM 2,Demonstrate basic experimental knowledge by employing standard laboratory techniques for
CHEM 2,data gathering_ judging the accuracy and reliability of data_ creating informative graphs_ and
CHEM 2,discussing the limitations of experimental designs.
CHEM 2,Demonstrate basic analytical skills by interpreting graphs and schematics and diagnosing
CHEM 2,realistic physical problems.
CHEM 2,Demonstrate conceptual understanding by being able to describe qualitatively the underlying
CHEM 2,causes of basic physical and chemical phenomena.
CHEM 21,Demonstrate a basic understanding of the fundamental principles and concepts of modern
CHEM 21,organic chemistry.
CHEM 21,Use the vocabulary of organic chemistry.
CHEM 21,Demonstrate analytical and problem solving skills in predicting the structure of the products for
CHEM 21,an organic reaction.
CHEM 21,Demonstrate an ability to develop the methods of synthesis of organic compounds.
CHEM 21,Demonstrate laboratory skills or employ standard laboratory techniques toward the synthesis_
CHEM 21,analysis_ and purification of organic compounds.
CHEM 22,Demonstrate a conceptual understanding of the fundamental principles of modern organic
CHEM 22,chemistry.
CHEM 22,Use appropriate vocabulary to describe processes and to name compounds with various
CHEM 22,functional groups.
CHEM 22,Demonstrate analytical and problem solving skills in predicting the structure of the products for
CHEM 22,an organic reaction.
CHEM 22,Demonstrate skills toward designing multi-step syntheses of organic compounds.
CHEM 22,Demonstrate laboratory skills and employ standard laboratory techniques towards the synthesis_
CHEM 22,purification and analysis of organic compounds.
CHEM 51,demonstrate ability to perform calculations associated with chemistry using appropriate units
CHEM 51,and precision; this includes calculations required for properties of matter_ heat transfer_ chemical
CHEM 51,reactions (includes theoretical yield)_ equilibrium_ gas/liquid/solid phase changes_ solution
CHEM 51,concentrations/dilutions_ etc.
CHEM 51,explain_ analyze or predict physical and chemical properties of matter in terms of microscopic
CHEM 51,structure and vice versa; this includes qualitative and quantitative aspects of atomic structure_
CHEM 51,ionic and molecular compounds and bonding_ chemical reactions_ equilibrium_
CHEM 51,gas/liquid/solid/solution properties_ acid/base behavior_ etc.
CHEM 51,communicate using appropriate chemistry terms_ symbols and conventions; this includes naming
CHEM 51,and writing chemical formulas for elements_ compounds_ and ions; chemical equations; units_
CHEM 51,etc.
CHEM 52,Demonstrate an understanding of the basic principles of modern organic and biological
CHEM 52,chemistry.
CHEM 52,Use appropriate chemical vocabulary.
CHEM 52,Apply appropriate problem solving and analytical reasoning abilities to solve organic and
CHEM 52,biological chemistry problems.
